,Lat,Lon,Suelo,Vs30,Distancia_km,Dist_hipocentro,Profundidad,Mw*,PGA_pred,PGA_predlog
37,16.803,-99.395,44.276666314707946,260.58636,428.8890350617714,429.15126050871316,15,7.8,94.11375,1.9736531
38,17.827,-97.727,32.563551389025946,396.59586,593.4328605868685,593.6224052580174,15,7.8,37.156967,1.5700402
46,19.394694,-99.148678,32.823017845092465,232.70119,461.77179040718056,462.0153530088076,15,7.8,51.53705,1.7121196
47,17.226169,-100.638345,33.001421872197476,560.17114,282.86317244559416,283.260612027133,15,7.8,69.25674,1.840462
48,19.293,-99.035,32.823017845092465,264.15567,470.123902114997,470.3631398609284,15,7.8,50.214355,1.7008278
49,18.07287,-102.754441,33.001421872197476,600.0,34.986839381254,38.066769365020534,15,7.8,442.63507,2.646046
50,17.98762,-101.810623,33.001421872197476,368.97467,139.04477226043616,139.85152374199058,15,7.8,113.53006,2.055111
52,17.60654,-101.46526,33.001421872197476,272.40625,182.80576911374655,183.42014398988027,15,7.8,82.61907,1.9170803
53,19.366,-99.086,32.823017845092465,253.78503,467.2981946110191,467.5388782622445,15,7.8,50.214355,1.7008278
55,17.045,-100.266,24.810286417881752,223.78697,328.5028971919672,328.8451816030093,15,7.8,75.22461,1.8763599
56,18.045264,-102.188937,33.001421872197476,434.26093,97.08824038631015,98.24014668815363,15,7.8,172.38513,2.2364998
57,17.213361,-100.432269,33.001421872197476,333.58603,305.1724059329344,305.54082762029645,15,7.8,56.86489,1.7548442
58,18.009,-102.178,32.823017845092465,283.37213,98.18820485945768,99.32735561527262,15,7.8,212.0545,2.3264475
59,19.33,-99.183,33.001421872197476,367.31436,455.7970485487967,456.04380213505164,15,7.8,54.761417,1.7384747
60,19.279,-99.008,32.823017845092465,186.07877,472.5135193680999,472.7515478405414,15,7.8,54.3854,1.7354823
61,19.33,-99.183,33.001421872197476,367.31436,455.7970485487967,456.04380213505164,15,7.8,54.761417,1.7384747
62,18.61763,-99.454086,33.001421872197476,442.72336,406.8705593377955,407.1469661631418,15,7.8,60.90807,1.7846749
63,16.769,-99.633,33.001421872197476,311.88687,405.0834816926399,405.36110708876765,15,7.8,56.1429,1.7492949
64,16.997788,-100.089963,33.001421872197476,196.53853,348.7251332068258,349.0475877729545,15,7.8,69.148094,1.8397802
65,17.652,-99.842,33.001421872197476,886.69141,360.0460282076039,360.3583527935362,15,7.8,63.03301,1.799568
66,17.095,-99.72,33.001421872197476,393.07895,384.9485792185944,385.24071519300037,15,7.8,57.333637,1.7584095
67,19.536,-99.261,33.001421872197476,509.01144,455.6707287027254,455.9175506563361,15,7.8,60.134003,1.7791201
69,17.007,-99.456,33.001421872197476,451.33347,415.8459808723193,416.11642578449283,15,7.8,60.90807,1.7846749
70,16.91426,-99.81885,33.001421872197476,303.80798,380.25925247967314,380.55498826897514,15,7.8,58.12555,1.7643671
72,17.25267,-99.50587,33.001421872197476,574.36951,403.99803455270273,404.2764053496652,15,7.8,66.39109,1.8221098
73,17.328,-101.04,33.001421872197476,389.08398,236.8926151395154,237.36703879780478,15,7.8,65.362755,1.8153304
74,19.404505,-99.195246,27.123360080403284,436.99353,457.2677455785266,457.51370596569905,15,7.8,60.165264,1.7793459
75,17.344,-100.214,33.001421872197476,535.20764,324.9170725847467,325.26313049136314,15,7.8,136.24146,2.1343093
77,19.373913,-99.096997,32.823017845092465,211.91898,466.42878581032886,466.669917856827,15,7.8,52.971077,1.7240388
106,18.356,-102.293,33.001421872197476,317.28577,94.03304618507045,95.22191856313121,15,7.8,226.99568,2.3560176
109,18.025,-102.204,32.823017845092465,361.84427,95.32836402526118,96.50127972069961,15,7.8,184.1345,2.2651353
117,17.346,-100.792,33.001421872197476,567.06512,262.6342472951286,263.06225090704055,15,7.8,76.71702,1.8848917
121,19.394694,-99.148678,32.823017845092465,232.70119,461.77179040718056,462.0153530088076,15,7.8,51.53705,1.7121196
122,16.888789,-99.835027,44.276666314707946,347.70175,379.46872077330147,379.7650721766364,15,7.8,91.42695,1.9610742
124,16.84851,-99.85157,32.823017845092465,561.67432,379.221652679699,379.51819700921095,15,7.8,71.337494,1.8533179
125,17.377,-100.577,33.001421872197476,583.00543,284.8170936680704,285.2118104944576,15,7.8,70.01093,1.8451658
128,16.86225,-99.87147,54.49238102591826,421.18021,376.62316774775184,376.921756448671,15,7.8,91.996864,1.963773
129,17.036585,-99.878515,33.001421872197476,483.76218,369.8002366380686,370.1043299092454,15,7.8,62.009052,1.7924551
131,16.788528,-99.790152,36.36694105073888,220.0274,387.92467447987644,388.21457091448553,15,7.8,69.6488,1.8429136
132,18.122359,-100.523804,33.001421872197476,436.80292,282.4405804856014,282.83861388615856,15,7.8,68.044304,1.8327918
133,16.758703,-99.233268,33.001421872197476,320.50287,447.51391851637845,447.7652367769117,15,7.8,58.562466,1.7676194
134,16.77351,-99.4377,33.001421872197476,315.6575,425.42037325980016,425.68473543751566,15,7.8,56.1429,1.7492949
141,19.405,-99.166,28.63126756125964,245.06641,460.34476436434784,460.5890815875545,15,7.8,48.930172,1.6895767
145,16.61081,-98.98399,33.001421872197476,288.94928,479.0091071287055,479.2439094159045,15,7.8,37.868534,1.5782785
146,19.33,-99.183,33.001421872197476,367.31436,455.7970485487967,456.04380213505164,15,7.8,54.761417,1.7384747
148,19.33,-99.183,33.001421872197476,367.31436,455.7970485487967,456.04380213505164,15,7.8,54.761417,1.7384747
150,18.989074,-97.377394,33.001421872197476,524.37073,641.4481703009833,641.6235307269203,15,7.8,39.760544,1.5994523
155,19.33,-99.183,33.001421872197476,367.31436,455.7970485487967,456.04380213505164,15,7.8,54.761417,1.7384747
156,19.33,-99.125,33.6908274115204,211.58063,461.90324077691554,462.1467341009965,15,7.8,51.5153,1.7119362
157,19.431,-99.096,32.823017845092465,189.02719,468.64758112236706,468.88757212347355,15,7.8,54.3854,1.7354823
158,19.386,-99.054,32.823017845092465,226.63608,471.38655811179507,471.6251553601491,15,7.8,51.53705,1.7121196
159,19.424,-99.16,29.08658697900481,236.25122,461.69179063418346,461.9353954169335,15,7.8,50.25287,1.7011609
160,19.454,-99.123,32.90196294199333,203.77805,466.70284175539695,466.94383227810505,15,7.8,52.971077,1.7240388
161,19.373,-99.098,32.823017845092465,211.91898,466.29019137116177,466.53139505177427,15,7.8,52.971077,1.7240388
162,19.373,-99.098,32.823017845092465,211.91898,466.29019137116177,466.53139505177427,15,7.8,52.971077,1.7240388
163,19.465,-99.105,32.90196294199333,212.88611,469.0041299523242,469.24393859946304,15,7.8,52.971077,1.7240388
164,19.425,-99.148,32.90196294199333,217.90755,462.9836528135006,463.22657822337015,15,7.8,52.971077,1.7240388
165,19.365,-99.226,29.237753712029193,453.53766,452.5646328873492,452.8131479324128,15,7.8,61.803314,1.7910118
166,19.366,-99.119,32.90196294199333,203.67595,463.82894506715786,464.0714279958556,15,7.8,52.971077,1.7240388
167,19.41,-99.145,32.90196294199333,206.64183,462.7301728519459,462.9732312646075,15,7.8,52.971077,1.7240388
168,19.42,-99.135,33.6908274115204,208.14847,464.15324799647874,464.3955615912804,15,7.8,51.5153,1.7119362
169,19.373,-99.098,32.823017845092465,211.91898,466.29019137116177,466.53139505177427,15,7.8,52.971077,1.7240388
170,19.417,-99.025,32.90196294199333,202.45175,475.56499524173984,475.80149715955713,15,7.8,52.971077,1.7240388
171,19.271,-99.102,33.6908274115204,225.87505,462.2826845609866,462.52597812978314,15,7.8,53.888664,1.7314974
172,19.381,-99.125,32.90196294199333,192.19301,463.74732732640166,463.9898529088548,15,7.8,54.3854,1.7354823
173,19.439,-99.14,32.823017845092465,218.52458,464.3531263406319,464.59533568721804,15,7.8,52.971077,1.7240388
174,19.418,-99.079,32.90196294199333,208.67647,469.940067835297,470.17939912021194,15,7.8,52.971077,1.7240388
175,19.436,-99.143,32.90196294199333,198.69783,463.9251670384291,464.16759970040385,15,7.8,52.971077,1.7240388
176,19.425,-99.13,33.6908274115204,232.3896,464.8651467376981,465.10708944442206,15,7.8,50.081272,1.6996753
177,19.313,-99.127,32.823017845092465,234.44522,461.09141118248266,461.3353329913647,15,7.8,51.53705,1.7121196
178,19.306,-98.963,32.90196294199333,300.66522,478.19015613824087,478.4253603515549,15,7.8,41.88062,1.6220131
179,19.422,-99.159,33.6908274115204,236.25122,461.7201636437494,461.96375346471797,15,7.8,50.081272,1.6996753
180,19.45,-99.134,32.823017845092465,216.18156,465.4013516020929,465.64301570307583,15,7.8,52.971077,1.7240388
181,19.426,-99.157,33.6908274115204,236.25122,462.08137546952986,462.32477497513867,15,7.8,50.081272,1.6996753
182,19.424,-99.16,29.08658697900481,236.25122,461.69179063418346,461.9353954169335,15,7.8,50.25287,1.7011609
183,19.436,-99.145,32.90196294199333,198.69783,463.7163320155817,463.95887380023805,15,7.8,52.971077,1.7240388
184,19.403,-99.0,32.823017845092465,210.29718,477.67924368680275,477.91469934413595,15,7.8,52.971077,1.7240388
185,19.424,-99.16,29.08658697900481,236.25122,461.69179063418346,461.9353954169335,15,7.8,50.25287,1.7011609
186,19.41,-99.157,33.6908274115204,230.02853,461.4747510644942,461.71847035833093,15,7.8,50.081272,1.6996753
187,19.462,-99.064,32.90196294199333,234.37749,473.16817246107814,473.4058717740588,15,7.8,51.53705,1.7121196
188,19.419,-99.165,32.90196294199333,240.32341,460.9791486063158,461.22312978622807,15,7.8,50.214355,1.7008278
189,19.346,-99.043,32.90196294199333,226.7218,471.1131001085051,471.351835780711,15,7.8,51.53705,1.7121196
190,19.283,-99.125,32.90196294199333,249.7728,460.25911708818603,460.5034797510183,15,7.8,50.214355,1.7008278
191,19.279,-99.0,32.90196294199333,222.16534,473.3620371112778,473.59963912374207,15,7.8,55.34444,1.743074
195,18.011,-101.216,33.001421872197476,449.25885,205.15707931971056,205.70470873315955,15,7.8,79.57654,1.9007851
196,17.542,-101.271,33.001421872197476,302.72543,205.5061532492756,206.05285492638714,15,7.8,69.34094,1.8409897
200,19.419,-99.126,32.823017845092465,180.0,465.05692929094147,465.2987722759644,15,7.8,54.3854,1.7354823
207,17.09008,-99.59754,35.61953488041968,482.82285,398.2447983517994,398.52718779810414,15,7.8,56.82686,1.7545537
210,19.332671,-99.04135,28.63126756125964,293.79306,470.8192157003503,471.0581003153358,15,7.8,40.59643,1.6084878
211,16.866,-99.863,32.526313765263566,604.19836,377.3704166312321,377.66841454962804,15,7.8,65.27028,1.8147155
216,19.536,-99.261,33.001421872197476,509.01144,455.6707287027254,455.9175506563361,15,7.8,60.134003,1.7791201
219,19.33024,-99.181076,33.001421872197476,367.31436,456.0080968996734,456.25473634589474,15,7.8,54.761417,1.7384747
220,19.33024,-99.181076,33.001421872197476,367.31436,456.0080968996734,456.25473634589474,15,7.8,54.761417,1.7384747
222,18.095563,-99.560805,33.001421872197476,429.57571,389.34294918626836,389.6317903881319,15,7.8,58.778633,1.7692195
226,19.501514,-98.806198,33.001421872197476,506.39758,501.63434262274217,501.85855945530176,15,7.8,42.64397,1.6298577
229,19.381,-99.107,32.823017845092465,198.43669,465.63672871809496,465.8782707223946,15,7.8,53.93328,1.7318568
234,19.358,-99.154,28.63126756125964,251.39807,459.8603929563263,460.10496738238635,15,7.8,48.930172,1.6895767
239,19.427,-99.222,29.237753712029193,422.60956,455.3367185817335,455.5837214923079,15,7.8,56.24624,1.7500935
241,19.41,-99.157,32.90196294199333,230.02853,461.4747510644942,461.71847035833093,15,7.8,51.53705,1.7121196
242,19.34,-99.085,26.327030834953433,501.85263,466.4732507997766,466.7143598730505,15,7.8,42.24881,1.6258144
243,19.481,-99.076,32.823017845092465,180.0,472.64601102007634,472.8839728021982,15,7.8,54.3854,1.7354823
244,19.406,-99.1,32.823017845092465,180.0,467.29311442720405,467.5338006936782,15,7.8,54.3854,1.7354823
245,19.39,-99.132,32.823017845092465,185.36667,463.34520055783196,463.58793651256445,15,7.8,54.3854,1.7354823
247,19.3877,-99.1578,28.63126756125964,261.28577,460.55556754341205,460.7997729982453,15,7.8,48.930172,1.6895767
248,19.436,-99.128,32.823017845092465,237.56683,465.4918299642402,465.7334471169717,15,7.8,51.53705,1.7121196
249,19.393,-99.147,33.6908274115204,232.70119,461.8844625131772,462.1279657314482,15,7.8,50.081272,1.6996753
250,19.426,-99.118,32.90196294199333,204.38908,466.1577897214065,466.3990618750718,15,7.8,52.971077,1.7240388
251,19.393,-99.147,33.6908274115204,232.70119,461.8844625131772,462.1279657314482,15,7.8,50.081272,1.6996753
252,19.202,-99.049,26.327030834953433,498.52213,465.64186680308825,465.8834061434953,15,7.8,42.24881,1.6258144
253,19.438,-99.182,28.63126756125964,277.33841,459.93233720348366,460.17687339267604,15,7.8,40.59643,1.6084878
254,19.392,-99.087,32.90196294199333,210.62404,468.1395656634757,468.3798169643817,15,7.8,52.971077,1.7240388
256,19.488,-99.114,26.327030834953433,370.24307,468.9606291408285,469.20046002125963,15,7.8,39.017494,1.5912594
257,19.366,-99.226,26.327030834953433,453.53766,452.601882914894,452.8503775179032,15,7.8,61.16122,1.7864761
259,19.439,-99.084,26.327030834953433,202.7755,470.204649676256,470.44384635912775,15,7.8,51.0448,1.7079515
260,19.332,-99.144,32.90196294199333,257.81821,459.973358668048,460.21787306053716,15,7.8,50.214355,1.7008278
261,19.389,-99.177,28.63126756125964,296.44852,458.592801331082,458.838051421947,15,7.8,56.381886,1.7511396
262,19.429,-99.058,32.823017845092465,180.0,472.55015189714766,472.78816192668927,15,7.8,54.3854,1.7354823
263,19.402,-99.177,31.57492531477829,291.12793,459.08096105710456,459.3259505025976,15,7.8,56.381886,1.7511396
267,19.299,-99.21,26.327030834953433,488.52866,451.84575020792465,452.09466042075996,15,7.8,59.03022,1.7710744
269,19.316,-99.106,33.6908274115204,239.35167,463.4123882170563,463.6550889972369,15,7.8,50.081272,1.6996753
270,19.475,-99.18,31.57492531477829,256.54367,461.58472339106976,461.82838464954744,15,7.8,48.930172,1.6895767
274,19.345,-99.13,33.6908274115204,215.83322,461.91301106124126,462.1564992377175,15,7.8,51.5153,1.7119362
275,19.405,-99.125,32.90196294199333,204.74854,464.63655038875567,464.878612066809,15,7.8,52.971077,1.7240388
280,19.371,-99.17,31.57492531477829,281.39624,458.6577333061261,458.9029486955967,15,7.8,56.381886,1.7511396
282,19.3877,-99.1578,32.823017845092465,261.28577,460.55556754341205,460.7997729982453,15,7.8,50.214355,1.7008278
284,19.493,-99.128,32.90196294199333,180.0,467.7008484166521,467.9413249646329,15,7.8,54.3854,1.7354823
285,19.292,-99.171,29.237753712029193,415.53934,455.71202525376174,455.9588248525136,15,7.8,56.24624,1.7500935
286,19.383,-99.168,28.63126756125964,287.5809,459.3119051426326,459.55677147198554,15,7.8,56.381886,1.7511396
291,19.375,-99.148,32.90196294199333,255.21605,461.1131444833309,461.35705480170697,15,7.8,50.214355,1.7008278
303,19.33,-99.183,33.001421872197476,367.31436,455.7970485487967,456.04380213505164,15,7.8,54.761417,1.7384747
311,16.340486,-98.053706,54.49238102591826,292.47498,586.6375151354802,586.8292546936722,15,7.8,71.90026,1.8567305
355,19.343,-99.203,26.327030834953433,415.6842,454.16621153323496,454.4138506894911,15,7.8,55.604145,1.7451072
361,19.343,-99.203,26.327030834953433,415.6842,454.16621153323496,454.4138506894911,15,7.8,55.604145,1.7451072
363,19.501,-99.183,28.63126756125964,229.78658,462.30733054012074,462.5506111455615,15,7.8,50.25287,1.7011609
365,19.434,-99.165,33.6908274115204,245.22865,461.55190857006374,461.7955871429138,15,7.8,48.758575,1.688051
370,19.343,-99.203,26.327030834953433,415.6842,454.16621153323496,454.4138506894911,15,7.8,55.604145,1.7451072
377,19.055379,-98.227092,38.847097797266784,354.87314,550.1202379091657,550.3247006606528,15,7.8,64.17111,1.8073395
380,17.272,-100.891,33.001421872197476,375.14438,254.5805341692586,255.02205468920732,15,7.8,65.88573,1.8187914
382,19.431,-99.813,31.324685757468117,307.74146,394.5703809262991,394.8553982210763,15,7.8,58.162167,1.7646406
383,19.33,-99.183,33.001421872197476,367.31436,455.7970485487967,456.04380213505164,15,7.8,54.761417,1.7384747
392,17.207,-100.758,33.001421872197476,247.09404,270.91050365903465,271.32545216546094,15,7.8,69.03156,1.8390477
400,19.188,-99.228,33.001421872197476,527.03186,446.1464830244856,446.398571139198,15,7.8,60.134003,1.7791201
412,15.666837,-96.490506,38.847097797266784,498.83792,775.3753639080935,775.5204413525207,15,7.8,59.79422,1.7766593
413,16.284353,-97.820692,38.847097797266784,341.53195,613.1988255134228,613.3822622240075,15,7.8,60.741623,1.7834864
414,15.947684,-97.187204,38.847097797266784,686.479,691.9299712214772,692.092540831466,15,7.8,64.47951,1.8094217
417,16.83733,-99.64526,33.001421872197476,274.22928,401.2848478916519,401.56509951367315,15,7.8,56.1429,1.7492949
418,19.044223,-98.168466,38.847097797266784,336.14273,556.2316279502043,556.433845063485,15,7.8,63.62504,1.8036281
420,17.535396,-101.262608,33.001421872197476,329.83124,206.59326246205268,207.13709492680104,15,7.8,68.294846,1.8343879
424,16.654971,-96.729233,33.001421872197476,324.49927,719.8165592290853,719.9728320849331,15,7.8,33.750267,1.5282772
425,17.969493,-97.865638,33.001421872197476,494.87073,577.7092012085438,577.9039030505104,15,7.8,40.502705,1.607484
426,19.493,-98.973,32.823017845092465,202.80644,483.8554286027087,484.087880232826,15,7.8,52.26245,1.7181897
427,16.26116,-96.57529,33.001421872197476,466.70978,746.7048360770145,746.8554828216776,15,7.8,39.95909,1.6016155
435,19.431,-99.813,31.324685757468117,307.74146,394.5703809262991,394.8553982210763,15,7.8,58.162167,1.7646406
437,19.492,-98.977,32.823017845092465,202.80644,483.3994757537356,483.632146531831,15,7.8,52.26245,1.7181897
440,16.86225,-99.87147,33.001421872197476,421.18021,376.62316774775184,376.921756448671,15,7.8,57.333637,1.7584095
441,17.380235,-101.056526,33.001421872197476,457.76007,233.3638915975002,233.84547440891353,15,7.8,73.522865,1.8664224
443,16.01435,-97.43863,38.847097797266784,283.59097,663.0966274095082,663.2662642422454,15,7.8,61.78297,1.7908688
447,18.569078,-98.445409,33.001421872197476,253.38008,517.0893775801535,517.306895765203,15,7.8,46.20227,1.6646633
450,16.689,-98.398,33.001421872197476,502.34274,538.6649715447393,538.8737807402534,15,7.8,42.64397,1.6298577
452,17.065039,-96.703157,33.001421872197476,348.6579,714.5955872005478,714.753001565223,15,7.8,34.387955,1.5364064
472,19.393,-99.147,33.6908274115204,232.70119,461.8844625131772,462.1279657314482,15,7.8,50.081272,1.6996753
498,19.294,-99.104,32.823017845092465,180.0,462.8583192602945,463.1013104154043,15,7.8,54.3854,1.7354823
501,19.4473,-99.1,32.823017845092465,206.17137,468.84735109836885,469.0872398946247,15,7.8,52.971077,1.7240388
519,19.425,-99.19,26.327030834953433,313.69501,458.597452151864,458.84269975687874,15,7.8,55.73979,1.7461654
630,19.045439,-98.208468,32.40859099298634,334.21683,551.9104090277456,552.1142088310836,15,7.8,38.661995,1.5872842
685,16.187519,-95.209239,38.847097797266784,530.66547,896.0854905321186,896.211027795456,15,7.8,61.712193,1.790371
686,16.445191,-95.444705,33.001421872197476,384.52698,864.404522093779,864.5346596962868,15,7.8,28.257795,1.4511383
694,19.33,-99.183,33.001421872197476,367.31436,455.7970485487967,456.04380213505164,15,7.8,54.761417,1.7384747
695,19.415,-99.156,38.847097797266784,229.07602,461.76822908656277,462.0117935656408,15,7.8,74.22556,1.8705535
697,19.49,-98.97,32.823017845092465,201.96704,484.0547066693743,484.28706264856385,15,7.8,52.26245,1.7181897
698,19.4151,-99.1576,38.847097797266784,229.07602,461.6047214740281,461.84837218194787,15,7.8,74.22556,1.8705535
700,19.4151,-99.1576,38.847097797266784,229.07602,461.6047214740281,461.84837218194787,15,7.8,74.22556,1.8705535
702,19.4152,-99.1559,32.823017845092465,229.07602,461.7862523377988,462.0298073157069,15,7.8,51.53705,1.7121196
703,19.4152,-99.1561,38.847097797266784,229.07602,461.7653406152529,462.00890661709167,15,7.8,74.22556,1.8705535
704,19.4152,-99.1561,44.276666314707946,229.07602,461.7653406152529,462.00890661709167,15,7.8,78.65506,1.8957267
725,19.109501,-98.226919,33.001421872197476,412.96628,551.4516992995244,551.6556685653951,15,7.8,37.07663,1.5691003
731,16.565153,-94.616947,38.847097797266784,324.77359,952.4321556288425,952.5502669548749,15,7.8,57.360332,1.7586117
732,17.078389,-96.744158,38.847097797266784,491.28497,709.8692273699047,710.0276895774879,15,7.8,63.502716,1.8027923
734,19.49,-98.97,32.823017845092465,201.96704,484.0547066693743,484.28706264856385,15,7.8,52.26245,1.7181897
739,19.49,-98.97,32.823017845092465,201.96704,484.0547066693743,484.28706264856385,15,7.8,52.26245,1.7181897
744,17.061391,-96.716899,38.847097797266784,318.38348,713.1432878869467,713.3010227514079,15,7.8,64.98683,1.8128253
749,16.031121,-95.670297,38.847097797266784,533.6394,850.5274730695078,850.6597336455995,15,7.8,61.712193,1.790371
750,19.415,-99.156,38.847097797266784,229.07602,461.76822908656277,462.0117935656408,15,7.8,74.22556,1.8705535
764,19.418,-99.158,32.823017845092465,229.07602,461.6727761267405,461.9163909373334,15,7.8,51.53705,1.7121196
786,19.421,-99.157,32.823017845092465,236.25122,461.89115478310634,462.1346544751556,15,7.8,51.53705,1.7121196
852,19.419,-99.156,32.823017845092465,229.07602,461.91975645201813,462.1632410747222,15,7.8,51.53705,1.7121196
883,19.00147,-98.18227,33.001421872197476,364.29205,553.7568348175137,553.9599553281005,15,7.8,37.271385,1.5713755
886,18.965484,-98.259988,25.587519373094974,336.85324,544.4921311801693,544.6987065498896,15,7.8,37.744476,1.5768534
891,17.798341,-98.559717,33.001421872197476,853.57428,501.0318699637731,501.2563562882722,15,7.8,41.526672,1.6183271
900,19.421758,-102.074059,33.001421872197476,514.78662,192.26645542895776,192.85069324017323,15,7.8,86.23608,1.935689
904,19.020738,-102.085089,33.001421872197476,531.96918,156.86878689450904,157.58431489762833,15,7.8,106.98265,2.0293133
905,17.216711,-100.79117,33.001421872197476,392.71118,267.0717649790142,267.49266840234293,15,7.8,62.487267,1.7957915
914,17.048621,-100.267261,33.001421872197476,328.43289,328.23998432322827,328.582542610701,15,7.8,56.86489,1.7548442
916,18.567007,-101.977162,33.001421872197476,365.34225,135.90993869878554,136.7351872676073,15,7.8,129.26974,2.111497
921,19.330241,-98.256828,38.847097797266784,590.98724,554.2405401725138,554.4434834775496,15,7.8,68.75281,1.8372904
924,17.051219,-96.722974,24.810286417881752,372.9541,712.6420095020159,712.7998552939466,15,7.8,36.239445,1.5591816
926,18.904051,-100.159615,33.001421872197476,480.46762,337.85203487300885,338.18485694636416,15,7.8,62.431343,1.7954026
927,19.33024,-99.181076,33.001421872197476,367.31436,456.0080968996734,456.25473634589474,15,7.8,54.761417,1.7384747
928,17.280802,-100.935496,33.001421872197476,318.23975,249.57982431364044,250.03017558772308,15,7.8,67.300224,1.8280165
930,16.874294,-99.886505,38.847097797266784,900.0,374.5988449995827,374.89904597774233,15,7.8,87.6199,1.9426028
934,15.690144,-93.207362,24.810286417881752,444.97037,1125.4270219445218,1125.526979562425,15,7.8,35.17253,1.5462036
936,14.922677,-92.270957,24.810286417881752,403.9751,1247.700511979628,1247.7906745901837,15,7.8,29.615465,1.4715185
937,17.06148,-96.726042,25.587519373094974,375.33044,712.1361883066203,712.2941461895374,15,7.8,36.239445,1.5591816
938,15.97695,-96.490739,33.001421872197476,849.63373,764.4936795548656,764.6408216145261,15,7.8,37.51172,1.574167
940,16.70858,-92.625515,33.001421872197476,474.86072,1169.2519623262597,1169.3481737291972,15,7.8,32.106155,1.5065883
942,18.860758,-97.094119,24.810286417881752,609.1994,670.3231352315256,670.4909437319957,15,7.8,41.212364,1.6150275
944,17.048881,-96.713269,32.823017845092465,273.39093,713.7477893276409,713.9053906296649,15,7.8,46.622295,1.6685936
945,17.982551,-92.938748,38.847097797266784,227.67941,1125.5451397414042,1125.645086870412,15,7.8,63.61534,1.8035618
948,18.477554,-97.383184,33.001421872197476,464.60016,633.5549478176531,633.7324923847831,15,7.8,39.95909,1.6016155
949,17.067337,-96.723804,33.001421872197476,451.50266,712.2870274443228,712.4449518843329,15,7.8,39.75028,1.5993402
953,17.988778,-94.54387,38.847097797266784,300.62491,947.0627812665607,947.1815621412578,15,7.8,58.074463,1.7639852
957,19.044324,-96.414773,38.847097797266784,292.61612,748.0598681368308,748.2102420555955,15,7.8,61.78297,1.7908688
960,17.001551,-96.721608,24.810286417881752,242.76225,713.6322736070764,713.7899004144042,15,7.8,45.704777,1.6599616
962,19.529875,-96.901973,33.001421872197476,470.97733,705.6105803759248,705.7699987520364,15,7.8,39.95909,1.6016155
963,16.776805,-93.089492,33.001421872197476,531.28314,1117.1193389035234,1117.2200398096363,15,7.8,33.825127,1.5292394
988,19.057785,-98.215377,33.228586399023605,296.51367,551.4499800786646,551.6539499802024,15,7.8,39.71621,1.5989678
995,16.657822,-98.498463,38.847097797266784,317.31677,528.8900873453671,529.1027541907054,15,7.8,70.426605,1.8477367
1040,19.043493,-98.191493,29.08658697900481,285.66913,553.7106071022923,553.913744564611,15,7.8,39.887806,1.6008401
1049,18.989074,-97.377394,33.001421872197476,524.37073,641.4481703009833,641.6235307269203,15,7.8,39.760544,1.5994523
