Clave,Institucion,Fecha,Hora_primera_muestra,Magnitud,Escala_magnitud,Calidad,Lat_estacion,Lon_estacion,Lat_epicentro,Lon_epicentro,Suelo,Vs30,Profundidad,PGA_Gal,Distancia_km,Canales,area_integral,Fs_hz,FFT_AmpMax,FFTFreq_AmpMax,FFT_power,FFT_std,FFT_q50,FFT_kurtosis,FFT_skew,Dist_hipocentro,Canal_1,Canal_2,Canal_3,Canal_4,Canal_5,Canal_6,Canal_7,Canal_8,Canal_9,Mw*,date,Filepath,PGA_pred,PGA_log,PGA_predlog
CE18,CIRES,16/02/2018 23:39,16/02/2018 23:40,7.2,Mc,A,19.3398,-99.0847,16.21,-98.01,"Arenoso, limoso, compacto",501.85263,16,6.591,367.9632836,"['N00E', ' +V', ' N90W']",61.46857789,100,0.061824345,0.385015609,0.00382225,0.006892069,0.000437217,34.8384581,5.429378465,368.3109801,BHN,BHZ,BHE,"-","-","-","-","-","-",7.322,16/02/2018 23:39,C:\Users\huevo\Downloads\Archivos_Acc\CE1820180216233939,14.331786,0.818951311640173,1.156300319443
RI76,CIRES,16/02/2018 23:39,16/02/2018 23:40,7.2,Mc,A,19.4473,-99.1,16.21,-98.01,Arcilla,206.17137,16,24.83931,379.8281188,"['N00E', ' +V', ' N90W']",606.9307606,100,0.19420964,0.412449393,0.037717384,0.018495826,0.000344024,70.82395899,8.165744015,380.164964,BHN,BHZ,BHE,"-","-","-","-","-","-",7.322,16/02/2018 23:39,C:\Users\huevo\Downloads\Archivos_Acc\RI7620180216233939,30.19315,1.39513952760138,1.47990841835837
RM48,CIRES,16/02/2018 23:39,16/02/2018 23:40,7.2,Mc,A,19.4359,-99.128,16.21,-98.01,Arcilla,237.56683,16,23.1624,379.6350914,"['N00E', ' +V', ' N90W']",436.6690717,100,0.290607476,0.506379585,0.084452705,0.02770026,0.000463914,71.11174197,8.184635681,379.9721077,BHN,BHZ,BHE,"-","-","-","-","-","-",7.322,16/02/2018 23:39,C:\Users\huevo\Downloads\Archivos_Acc\RM4820180216233939,28.759119,1.36478355733324,1.45877557835154
CO47,CIRES,16/02/2018 23:39,16/02/2018 23:40,7.2,Mc,A,19.3714,-99.1703,16.21,-98.01,Terreno estratificado,281.39624,16,13.25806,374.4603017,"['S00E', ' +V', ' N90W']",149.0345324,100,0.071100535,0.54192229,0.005055286,0.010601375,0.000458537,18.59546169,4.352253571,374.8019711,BHN,BHZ,BHE,"-","-","-","-","-","-",7.322,16/02/2018 23:39,C:\Users\huevo\Downloads\Archivos_Acc\CO4720180216233939,17.8185,1.12247998010691,1.25087115403242
PA34,CIRES,16/02/2018 23:39,16/02/2018 23:40,7.2,Mc,A,19.2016,-99.0491,16.21,-98.01,"Arenoso, limoso, compacto",498.52213,16,10.82115,352.145735,"['N00E', ' +V', ' N90W']",124.7474353,100,0.05735791,0.515337423,0.00328993,0.007609037,0.000356565,24.97676906,4.879544197,352.5090334,BHN,BHZ,BHE,"-","-","-","-","-","-",7.322,16/02/2018 23:39,C:\Users\huevo\Downloads\Archivos_Acc\PA3420180216233939,14.331786,1.03427341715823,1.156300319443
CE23,CIRES,16/02/2018 23:39,16/02/2018 23:40,7.2,Mc,A,19.4619,-99.0642,16.21,-98.01,"Terreno blando, material compresible",234.37749,16,17.37208,380.1206515,"['S00E', ' +V', ' N90W']",415.9724135,100,0.084937861,0.363821829,0.00721444,0.00817181,0.000154617,71.0838748,8.220531146,380.4572376,BHN,BHZ,BHE,"-","-","-","-","-","-",7.322,16/02/2018 23:39,C:\Users\huevo\Downloads\Archivos_Acc\CE2320180216233939,28.759119,1.23985182066017,1.45877557835154
LV17,"CIRES, A. C.",16/02/2018 23:39,16/02/2018 17:38,7.2,Mc,A,19.4931,-99.1275,16.21,-98.01,"Terreno blando, material compresible",180,16,31.38514,385.6324657,"['N00E', ' +V', ' N90W']",474.0505897,100,0.215281288,0.726812342,0.046346033,0.022033929,0.000284645,55.41719151,7.211104892,385.9642452,BHN,BHZ,BHE,"-","-","-","-","-","-",7.322,16/02/2018 23:39,C:\Users\huevo\Downloads\Archivos_Acc\LV1720180216233939,31.607471,1.49672407025268,1.499789754547
CJ03,"CIRES, A. C.",16/02/2018 23:39,16/02/2018 17:39,7.2,Mc,A,19.4097,-99.1567,16.21,-98.01,"Terreno blando, material compresible",230.02853,16,25.25804,377.9482817,"['N00E', ' +V', ' N90W']",430.0058545,100,0.300044026,0.592376043,0.090026417,0.029998682,0.000139143,57.17067011,7.256620806,378.2868008,BHN,BHZ,BHE,"-","-","-","-","-","-",7.322,16/02/2018 23:39,C:\Users\huevo\Downloads\Archivos_Acc\CJ0320180216233939,28.759119,1.40239964668604,1.45877557835154
TL55,CIRES,16/02/2018 23:39,16/02/2018 23:40,7.2,Mc,A,19.4536,-99.1425,16.21,-98.01,"Terreno blando, material compresible",202.45233,16,23.27666,382.0237127,"['S00E', ' +V', ' N90W']",361.7682853,100,0.175315105,0.659128516,0.030735386,0.018059797,0.000199875,54.44905033,7.113646824,382.3586237,BHN,BHZ,BHE,"-","-","-","-","-","-",7.322,16/02/2018 23:39,C:\Users\huevo\Downloads\Archivos_Acc\TL5520180216233939,30.19315,1.36692066293512,1.47990841835837
S160,"CIRES, A. C.",16/02/2018 23:39,16/02/2018 00:00,7.2,Mc,A,19.393,-99.147,16.21,-98.01,Alto riesgo sismico,232.70119,16,32.18543,375.8365141,"['N00E', ' +V', ' N90W']",588.3256734,200,0.196410584,0.714285714,0.038577118,0.019222539,0.000457186,70.27023485,8.212132291,376.1769336,BHN,BHZ,BHE,"-","-","-","-","-","-",7.322,16/02/2018 23:39,C:\Users\huevo\Downloads\Archivos_Acc\S16020180216233939,26.640627,1.50765931571385,1.42554444043815
LI58,CIRES,16/02/2018 23:39,16/02/2018 23:39,7.2,Mc,A,19.4263,-99.1569,16.21,-98.01,Alto riesgo sismico,236.25122,16,23.51986,379.6938818,"['N00E', ' +V', ' N90W']",468.0298827,100,0.230951177,0.551020408,0.053338446,0.022567341,0.000221307,62.8418649,7.620249839,380.0308459,BHN,BHZ,BHE,"-","-","-","-","-","-",7.322,16/02/2018 23:39,C:\Users\huevo\Downloads\Archivos_Acc\LI5820180216233939,26.640627,1.37143473231021,1.42554444043815
AE02,CIRES,16/02/2018 23:39,16/02/2018 23:40,7.2,Mc,A,19.429,-99.0584,16.21,-98.01,Arcilla,180,16,29.90206,376.4421009,"['N00E', ' +V', ' N90W']",544.8525927,100,0.197683022,0.449522853,0.039078577,0.020426633,0.000464195,49.99605955,6.825913831,376.7819732,BHN,BHZ,BHE,"-","-","-","-","-","-",7.322,16/02/2018 23:39,C:\Users\huevo\Downloads\Archivos_Acc\AE0220180216233939,31.607471,1.47570110858581,1.499789754547
CA59,CIRES,16/02/2018 23:39,16/02/2018 23:40,7.2,Mc,A,19.4258,-99.1183,16.21,-98.01,"Terreno blando, material compresible",204.38908,16,26.52653,378.2213074,"['S00E', ' +V', ' N90W']",643.8912105,100,0.15064049,0.456649832,0.022692557,0.014995609,0.00025925,61.29757562,7.530741589,378.5595823,BHN,BHZ,BHE,"-","-","-","-","-","-",7.322,16/02/2018 23:39,C:\Users\huevo\Downloads\Archivos_Acc\CA5920180216233939,30.19315,1.42368044257882,1.47990841835837
TL08,CIRES,16/02/2018 23:39,16/02/2018 23:40,7.2,Mc,A,19.45,-99.1336,16.21,-98.01,Arcilla,216.18156,16,25.82362,381.3204107,"['N00E', ' +V', ' N90W']",451.2720754,100,0.231456949,0.56825015,0.053572319,0.022187102,0.00039423,66.31316781,7.852388934,381.6559388,BHN,BHZ,BHE,"-","-","-","-","-","-",7.322,16/02/2018 23:39,C:\Users\huevo\Downloads\Archivos_Acc\TL0820180216233939,30.19315,1.41201712235435,1.47990841835837
PD42,CIRES,16/02/2018 23:39,16/02/2018 23:40,7.2,Mc,A,19.4055,-99.0997,16.21,-98.01,Arcilla,180,16,25.75144,375.4153195,"['N00E', ' +V', ' N90W']",966.9954147,100,0.341525411,0.351449275,0.116639607,0.03268332,0.000464877,68.61049991,8.011315458,375.7561205,BHN,BHZ,BHE,"-","-","-","-","-","-",7.322,16/02/2018 23:39,C:\Users\huevo\Downloads\Archivos_Acc\PD4220180216233939,31.607471,1.41080151945753,1.499789754547
PE10,CIRES,16/02/2018 23:39,16/02/2018 23:39,7.2,Mc,A,19.3809,-99.1318,16.21,-98.01,Arcilla,187.58604,16,26.64595,374.0026426,"['N00E', ' +V', ' N90W']",533.7463874,100,0.274046578,0.548112058,0.075101527,0.027295774,0.000506664,56.83140765,7.164208267,374.3447297,BHN,BHZ,BHE,"-","-","-","-","-","-",7.322,16/02/2018 23:39,C:\Users\huevo\Downloads\Archivos_Acc\PE1020180216233939,31.607471,1.42563120862283,1.499789754547
CH84,CIRES,16/02/2018 23:39,16/02/2018 23:40,7.2,Mc,A,19.33,-99.1254,16.21,-98.01,Alto riesgo sismico,211.58063,16,37.29969,368.4315496,"['N00E', ' +V', ' N90W']",382.5108879,100,0.477647587,0.727777778,0.228147218,0.04565536,0.000542955,72.82567029,8.351652998,368.7788046,BHN,BHZ,BHE,"-","-","-","-","-","-",7.322,16/02/2018 23:39,C:\Users\huevo\Downloads\Archivos_Acc\CH8420180216233939,30.19058,1.57170522237574,1.47987146175498
CJ04,"CIRES, A. C.",16/02/2018 23:39,16/02/2018 17:38,7.2,Mc,A,19.4098,-99.1566,16.21,-98.01,Alto riesgo sismico,230.02853,16,24.44159,377.9549982,"['N00E', ' +V', ' N90W']",435.5487755,100,0.144981654,0.589324802,0.02101968,0.014566191,0.00030669,56.0678639,7.185330227,378.2935113,BHN,BHZ,BHE,"-","-","-","-","-","-",7.322,16/02/2018 23:39,C:\Users\huevo\Downloads\Archivos_Acc\CJ0420180216233939,26.640627,1.38812945467057,1.42554444043815
TP13,"CIRES, A. C.",16/02/2018 23:39,16/02/2018 17:39,7.2,Mc,A,19.2922,-99.1708,16.21,-98.01,"Terreno firme, materiales compactos",366.55466,16,8.26014,366.2250674,"['N00E', ' +V', ' N90W']",96.43607963,100,0.052560333,0.546216871,0.002762589,0.00730663,0.000137584,22.32771428,4.664672711,366.5744126,BHN,BHZ,BHE,"-","-","-","-","-","-",7.322,16/02/2018 23:39,C:\Users\huevo\Downloads\Archivos_Acc\TP1320180216233939,16.4369,0.916987408181424,1.21581989144116
EX12,"CIRES, A. C.",16/02/2018 23:39,16/02/2018 17:37,7.2,Mc,A,19.4236,-99.1602,16.21,-98.01,Alto riesgo sismico,236.25122,16,29.93218,379.534606,"['N00E', ' +V', ' N90W']",470.6212219,100,0.166400563,0.542822678,0.027689147,0.017052055,0.000330882,54.07782599,7.021155446,379.8717115,BHN,BHZ,BHE,"-","-","-","-","-","-",7.322,16/02/2018 23:39,C:\Users\huevo\Downloads\Archivos_Acc\EX1220180216233939,26.640627,1.47613834822986,1.42554444043815
GA62,CIRES,16/02/2018 23:39,16/02/2018 23:40,7.2,Mc,A,19.4385,-99.1401,16.21,-98.01,Arcilla,218.52458,16,26.32119,380.3506641,"['N00E', ' +V', ' N90W']",582.1380876,100,0.26232447,0.550561798,0.068814128,0.025313627,0.000567942,69.79769807,8.116613243,380.6870469,BHN,BHZ,BHE,"-","-","-","-","-","-",7.322,16/02/2018 23:39,C:\Users\huevo\Downloads\Archivos_Acc\GA6220180216233939,30.19315,1.42030552015281,1.47990841835837
NZ31,"CIRES, A. C.",16/02/2018 23:39,16/02/2018 17:39,7.2,Mc,A,19.4167,-99.0247,16.21,-98.01,"Terreno blando, material compresible",202.45175,16,28.49637,373.99436,"['N00E', ' +V', ' N90W']",681.8773027,100,0.35697821,0.396199561,0.127433443,0.035635011,0.000138945,56.27628779,7.253453545,374.3364547,BHN,BHZ,BHE,"-","-","-","-","-","-",7.322,16/02/2018 23:39,C:\Users\huevo\Downloads\Archivos_Acc\NZ3120180216233939,30.19315,1.45478954108306,1.47990841835837
UI21,"CIRES, A. C.",16/02/2018 23:39,16/02/2018 17:39,7.2,Mc,A,19.37,-99.2642,16.21,-98.01,"Terreno firme, materiales compactos",493.57742,16,12.33005,378.0401431,"['N00E', ' +V', ' N90W']",126.2368113,100,0.059998481,1.042427972,0.003599818,0.010365687,0.000135777,16.72840822,4.167504449,378.37858,BHN,BHZ,BHE,"-","-","-","-","-","-",7.322,16/02/2018 23:39,C:\Users\huevo\Downloads\Archivos_Acc\UI2120180216233939,13.724537,1.09096483772145,1.13749769905928
UC44,CIRES,16/02/2018 23:39,16/02/2018 23:40,7.2,Mc,A,19.4337,-99.1654,16.21,-98.01,Alto riesgo sismico,245.22865,16,30.06398,380.7868715,"['N00E', ' +V', ' N90W']",355.3047659,100,0.315973226,0.759599332,0.099839079,0.032147051,0.000409158,53.39237506,6.932006393,381.1228693,BHN,BHZ,BHE,"-","-","-","-","-","-",7.322,16/02/2018 23:39,C:\Users\huevo\Downloads\Archivos_Acc\UC4420180216233939,25.317932,1.47804647384305,1.40342823129478
CE32,CIRES,16/02/2018 23:39,16/02/2018 23:40,7.2,Mc,A,19.3858,-99.0537,16.21,-98.01,Arcilla,226.63608,16,24.13896,371.7140989,"['N00E', ' +V', ' N90W']",392.8723911,100,0.171093146,0.423105224,0.029272865,0.017291789,0.000634096,61.06257547,7.561014046,372.0582902,BHN,BHZ,BHE,"-","-","-","-","-","-",7.322,16/02/2018 23:39,C:\Users\huevo\Downloads\Archivos_Acc\CE3220180216233939,30.008455,1.38271855507406,1.47724364013784
NZ20,CIRES,16/02/2018 23:39,16/02/2018 23:40,7.2,Mc,A,19.4027,-99,16.21,-98.01,Arcilla,210.29718,16,31.55247,371.6877863,"['N00E', ' +V', ' N90W']",529.6547172,100,0.229954087,0.474910394,0.052878882,0.024177821,0.000454108,49.04983101,6.775678558,372.032002,BHN,BHZ,BHE,"-","-","-","-","-","-",7.322,16/02/2018 23:39,C:\Users\huevo\Downloads\Archivos_Acc\NZ2020180216233939,31.442486,1.49903336248292,1.4975168735823
