,Lat,Lon,Suelo,Vs30,Distancia_km,Dist_hipocentro,Profundidad,Mw*,PGA_pred,PGA_predlog
1781,17.007,-99.456,33.001421872197476,451.33347,34.93379332519654,37.634690328041046,14,8.1,414.39633,2.617416
1817,19.393,-99.147,33.6908274115204,232.70119,279.58681137406967,279.9371091769,14,8.1,49.108246,1.6911545
1846,16.689,-98.398,33.001421872197476,502.34274,154.98486642084416,155.61590156371201,14,8.1,78.89229,1.8970345
1864,19.418,-99.14,32.63318932972712,213.8649,282.47275820677754,282.8194815230107,14,8.1,51.663376,1.7131828
1867,19.293,-99.035,32.823017845092465,264.15567,272.27843590852115,272.6381240046789,14,8.1,48.906654,1.689368
1871,16.858,-99.894,44.276666314707946,431.98129,17.925504986832657,22.744751681057377,14,8.1,447.7611,2.6510463
1911,16.836,-99.914,35.61953488041968,345.5799,21.186645963199133,25.39436880826027,14,8.1,342.166,2.534237
1918,19.421,-99.157,32.823017845092465,236.25122,282.33672679419556,282.6836169587127,14,8.1,50.229347,1.7009575
1926,19.418,-99.158,32.823017845092465,229.07602,281.9862107273917,282.3335315551324,14,8.1,50.229347,1.7009575
1938,18.356,-102.293,33.001421872197476,317.28577,321.2307482469686,321.5356801652148,14,8.1,35.414585,1.5491822
1944,19.419,-99.156,32.823017845092465,229.07602,282.1475442704509,282.4946667423051,14,8.1,50.229347,1.7009575
2012,19.48,-98.991,32.823017845092465,184.53062,293.5883191957191,293.92193039677636,14,8.1,51.222816,1.7094635
2096,19.45,-99.144,32.63318932972712,202.45233,285.81465565259543,286.15732977823876,14,8.1,51.663376,1.7131828
2153,19.3728,-99.0983,32.823017845092465,211.91898,278.8033007024238,279.15458169724917,14,8.1,51.663376,1.7131828
2213,17.553,-99.5,33.001421872197476,446.94415,72.67462522095946,74.0108177971769,14,8.1,148.9528,2.1730487
2248,18.045264,-102.188937,33.001421872197476,434.26093,295.39198970372894,295.72356615786964,14,8.1,40.179752,1.6040072
2304,19.422809,-99.159111,32.63318932972712,236.25122,282.47584192344823,282.82256145923174,14,8.1,50.229347,1.7009575
2327,17.045,-100.266,24.810286417881752,223.78697,56.471369772369194,58.180886930053354,14,8.1,379.88153,2.5796483
2335,18.358,-100.658,38.847097797266784,231.70877,184.77331483509695,185.30293541967936,14,8.1,85.16904,1.9302818
2351,16.803,-99.395,44.276666314707946,260.58636,44.6236750845323,46.76828389036644,14,8.1,635.16486,2.8028865
2364,17.328,-101.04,33.001421872197476,389.08398,147.5779124897271,148.2404811609351,14,8.1,65.629166,1.8170968
2367,18.009,-102.178,32.823017845092465,283.37213,292.6466459491246,292.98132941413223,14,8.1,38.718037,1.5879133
2371,18.025,-102.204,32.823017845092465,361.84427,296.0084326170064,296.33931932900305,14,8.1,37.78119,1.5772756
2378,17.652,-99.842,33.001421872197476,886.69141,77.85169629630674,79.1004842982164,14,8.1,196.92451,2.2942998
2393,17.542,-101.271,33.001421872197476,302.72543,179.58655279528435,180.13142409056076,14,8.1,45.949814,1.6622838
2529,17.344,-100.214,33.001421872197476,535.20764,65.90098413292402,67.37165360660153,14,8.1,205.25137,2.3122861
2652,18.011,-101.216,33.001421872197476,449.25885,199.39346266906688,199.884348949988,14,8.1,54.25236,1.7344186
2665,17.933,-102.2,38.847097797266784,230.4633,291.6379217136246,291.9737614605844,14,8.1,74.92666,1.8746364
2671,17.933,-102.2,38.847097797266784,230.4633,291.6379217136246,291.9737614605844,14,8.1,74.92666,1.8746364
