,Lat,Lon,Suelo,Vs30,Distancia_km,Dist_hipocentro,Profundidad,Mw*,PGA_pred,PGA_predlog
185,16.654971,-96.729233,33.001421872197476,324.49927,228.88740789979693,234.28496642996114,50,8.1,49.257717,1.6924742
192,19.493,-99.128,32.90196294199333,180.0,184.32812095393703,190.98915198096785,50,8.1,64.65475,1.8106004
211,16.91426,-99.81885,33.001421872197476,303.80798,242.33113711781934,247.43560781911594,50,8.1,44.479713,1.648162
212,17.048881,-96.713269,32.823017845092465,273.39093,199.0855092375243,205.26821475417077,50,8.1,63.24043,1.8009948
217,19.373,-99.098,32.823017845092465,211.91898,172.0246240872071,179.1437168653841,50,8.1,83.133446,1.9197757
219,18.122359,-100.523804,33.001421872197476,436.80292,272.9380447185783,277.4800465885802,50,8.1,47.76436,1.679104
223,17.061391,-96.716899,25.587519373094974,318.38348,197.87422053222355,204.09362349479474,50,8.1,57.339058,1.7584505
224,16.247374,-93.912575,38.847097797266784,478.65564,511.5931822949746,514.030722983266,50,8.1,53.982967,1.7322568
227,20.682533,-103.4422,24.810286417881752,345.23602,657.2135110151314,659.1127362301811,50,8.1,13.713378,1.1371444
231,19.325266,-103.760813,33.001421872197476,430.89362,644.5896398042493,646.5259497831249,50,8.1,12.917375,1.1111742
239,19.386,-99.054,32.823017845092465,226.63608,169.9205825275623,177.1242625009519,50,8.1,83.133446,1.9197757
242,18.860758,-97.094119,24.810286417881752,609.1994,130.15076896225148,139.42461282523027,50,8.1,122.72737,2.0889413
247,15.97695,-96.490739,33.001421872197476,849.63373,304.73435021946614,308.80904164820083,50,8.1,42.80026,1.6314464
256,16.874294,-99.886505,33.001421872197476,900.0,251.02075118497254,255.9519828512135,50,8.1,51.080544,1.7082555
262,15.947684,-97.187204,33.001421872197476,686.479,270.69405801417474,275.2730881219256,50,8.1,46.70454,1.6693591
272,16.997788,-100.089963,33.001421872197476,196.53853,262.1997120889046,266.92450059802394,50,8.1,52.507347,1.7202201
283,19.358,-99.1539,28.63126756125964,251.39807,174.99822020971175,182.0010359216858,50,8.1,64.749794,1.8112384
284,19.373913,-99.096997,32.823017845092465,211.91898,172.02657763003978,179.14559277611073,50,8.1,83.133446,1.9197757
294,19.488,-99.114,26.327030834953433,370.24307,182.90916396771894,189.62004710306843,50,8.1,52.815376,1.7227603
295,17.213361,-100.432269,33.001421872197476,333.58603,285.2507745901823,289.5997313608888,50,8.1,37.907887,1.5787296
296,17.026234,-96.726179,38.847097797266784,254.89703,199.65873872019364,205.82422585142535,50,8.1,98.220184,1.9922007
303,17.09008,-99.59754,35.61953488041968,482.82285,210.9195178352127,216.76494874365324,50,8.1,60.72037,1.7833344
305,16.788528,-99.790152,36.36694105073888,220.0274,248.46928348475757,253.4501624292808,50,8.1,59.20874,1.7723858
306,16.888789,-99.835027,44.276666314707946,347.70175,245.46844181966645,250.50899370955722,50,8.1,84.4887,1.9267986
308,16.187519,-95.209239,33.001421872197476,530.66547,390.04560450922486,393.2372993460395,50,8.1,39.8732,1.6006811
309,19.405,-99.166,28.63126756125964,245.06641,179.73537657463484,186.56046095683243,50,8.1,61.956245,1.792085
315,19.41,-99.157,32.90196294199333,230.02853,179.46985065182696,186.30466256374012,50,8.1,63.24043,1.8009948
318,16.83733,-99.64526,33.001421872197476,274.22928,232.68785067309588,237.99923497957923,50,8.1,44.479713,1.648162
322,19.039943,-98.215087,28.521564148712365,364.50735,93.00863215823846,105.5964282347964,50,8.1,166.7694,2.2221162
335,19.431,-99.813,31.324685757468117,307.74146,236.1626571119226,241.39759860894128,50,8.1,47.030895,1.6723832
338,19.462,-99.064,32.90196294199333,234.37749,177.1654836473207,184.08587288542557,50,8.1,66.03398,1.8197675
340,17.280802,-100.935496,33.001421872197476,318.23975,335.06285394669436,338.7729565577864,50,8.1,42.29882,1.6263282
342,17.06148,-96.726042,25.587519373094974,375.33044,197.09527106508594,203.33850072285796,50,8.1,56.193428,1.7496855
343,19.392,-99.087,32.90196294199333,210.62404,172.8082201671993,179.89630612482077,50,8.1,83.133446,1.9197757
353,14.922677,-92.270957,24.810286417881752,403.9751,741.6499442093615,743.3334647019122,50,8.1,13.518626,1.1309326
355,19.481,-99.076,32.823017845092465,180.0,179.64950395353625,186.47773129988374,50,8.1,64.65475,1.8106004
360,19.49,-98.97,32.823017845092465,201.96704,173.3812744689171,180.44685183307013,50,8.1,70.31418,1.8470429
364,19.45,-99.134,32.823017845092465,216.18156,181.10526884828258,187.88059613650557,50,8.1,63.24043,1.8009948
366,19.3877,-99.1578,24.810286417881752,261.28577,177.70379516790692,184.60400541991882,50,8.1,65.13274,1.8137994
367,19.3877,-99.1578,24.810286417881752,261.28577,177.70379516790692,184.60400541991882,50,8.1,65.13274,1.8137994
370,19.33024,-99.181076,33.001421872197476,367.31436,174.89090261321357,181.89784995118703,50,8.1,53.397434,1.7275203
371,19.49,-98.97,32.823017845092465,201.96704,173.3812744689171,180.44685183307013,50,8.1,70.31418,1.8470429
373,19.418,-99.079,32.90196294199333,208.67647,174.43319259842391,181.45781515294084,50,8.1,66.03398,1.8197675
380,19.425,-99.13,33.6908274115204,232.3896,178.7149120778502,185.57753042594817,50,8.1,62.119328,1.7932267
381,19.313,-99.127,32.823017845092465,234.44522,169.31394734269745,176.54238234703226,50,8.1,83.133446,1.9197757
392,18.904051,-100.159615,33.001421872197476,480.46762,244.5208227828194,249.58051361111302,50,8.1,50.431652,1.7027032
394,19.4053,-99.125,32.90196294199333,204.74854,176.70376418494564,183.64155378652424,50,8.1,66.03398,1.8197675
405,17.001551,-96.721608,24.810286417881752,242.76225,201.86535066853497,207.96542933990398,50,8.1,61.794765,1.7909517
406,19.431,-99.096,32.823017845092465,189.02719,176.7562182384782,183.6920267348818,50,8.1,67.44829,1.8289709
410,19.3322,-99.1439,32.90196294199333,257.81821,172.1553460322819,179.26924769043552,50,8.1,83.133446,1.9197757
412,19.045439,-98.208468,32.40859099298634,334.21683,93.48752705103183,106.01847817299307,50,8.1,190.2491,2.2793226
413,19.33024,-99.181076,33.001421872197476,367.31436,174.89090261321357,181.89784995118703,50,8.1,53.397434,1.7275203
415,19.33,-99.125,33.6908274115204,211.58063,170.5279236631354,177.70698565014303,50,8.1,82.01234,1.9138792
423,19.33,-99.183,33.001421872197476,367.31436,175.02307414322064,182.02493368366686,50,8.1,53.397434,1.7275203
425,19.044223,-98.168466,25.587519373094974,336.14273,92.72969893536133,105.35082849528403,50,8.1,188.96492,2.2763813
432,19.34,-99.085,26.327030834953433,501.85263,168.32620172996874,175.5953022971803,50,8.1,78.920784,1.8971914
433,19.426,-99.157,33.6908274115204,236.25122,180.7899559520555,187.57667278514717,50,8.1,62.119328,1.7932267
438,19.393,-99.147,33.6908274115204,232.70119,177.32383531411898,184.2382766162037,50,8.1,64.91288,1.8123308
439,19.425,-99.148,32.90196294199333,217.90755,180.0400034719112,186.85396129107298,50,8.1,63.24043,1.8009948
441,19.439,-99.14,32.823017845092465,218.52458,180.61869346619744,187.41161231214087,50,8.1,63.24043,1.8009948
455,19.4473,-99.1,32.823017845092465,206.17137,178.43029160054442,185.30345102197992,50,8.1,63.24043,1.8009948
461,19.934402,-105.240699,33.001421872197476,488.54379,819.8127422378905,821.3360654053917,50,8.1,8.963037,0.95245516
468,19.436,-99.145,32.90196294199333,198.69783,180.73455117493668,187.52327319137166,50,8.1,63.24043,1.8009948
471,19.424,-99.16,29.08658697900481,236.25122,180.8477024885437,187.6323306239754,50,8.1,61.956245,1.792085
472,17.216711,-100.79117,33.001421872197476,392.71118,322.23329025094347,326.08939471554237,50,8.1,38.303005,1.5832329
477,19.33,-99.183,33.001421872197476,367.31436,175.02307414322064,182.02493368366686,50,8.1,53.397434,1.7275203
486,19.424,-99.16,29.08658697900481,236.25122,180.8477024885437,187.6323306239754,50,8.1,61.956245,1.792085
493,18.585371,-103.670344,33.001421872197476,619.92047,623.971872027051,625.9719618968109,50,8.1,16.492514,1.2172868
495,19.4258,-99.1183,32.90196294199333,204.38908,177.92763340137955,184.8194868725041,50,8.1,66.03398,1.8197675
499,19.427,-99.222,29.237753712029193,422.60956,185.77614188861497,192.3870445092881,50,8.1,55.81049,1.7467158
501,19.419,-99.165,32.90196294199333,240.32341,180.80872816376265,187.594765865675,50,8.1,63.24043,1.8009948
502,17.036585,-99.878515,33.001421872197476,483.76218,239.98869417859018,245.1419452756808,50,8.1,49.48638,1.6944857
508,19.4539,-99.1225,32.90196294199333,203.77805,180.60358679762916,187.397053243024,50,8.1,63.24043,1.8009948
511,19.001705,-98.197611,31.289619719732272,246.75246,88.49346678600293,101.64198770097623,50,8.1,199.79358,2.3005815
520,19.306,-98.963,32.90196294199333,300.66522,156.61378028025007,164.40156986376513,50,8.1,65.87805,1.8187407
521,19.424,-99.16,29.08658697900481,236.25122,180.8477024885437,187.6323306239754,50,8.1,61.956245,1.792085
522,19.41,-99.157,33.6908274115204,230.02853,179.46985065182696,186.30466256374012,50,8.1,62.119328,1.7932267
533,19.49,-98.97,32.823017845092465,201.96704,173.3812744689171,180.44685183307013,50,8.1,70.31418,1.8470429
536,19.403,-99.0,32.823017845092465,210.29718,167.6062037215275,174.90523012746698,50,8.1,82.45277,1.9162053
539,19.299,-99.21,26.327030834953433,488.52866,174.76397248503042,181.77581268900565,50,8.1,61.8213,1.7911382
540,17.272,-100.891,33.001421872197476,375.14438,330.67239749956684,334.43121036785953,50,8.1,38.303005,1.5832329
542,19.393,-99.147,33.6908274115204,232.70119,177.32383531411898,184.2382766162037,50,8.1,64.91288,1.8123308
546,16.657822,-98.498463,33.001421872197476,317.31677,179.6630376724429,186.4907694919232,50,8.1,61.690166,1.790216
559,19.4152,-99.1561,44.276666314707946,229.07602,179.83085652396073,186.65244964409482,50,8.1,101.140465,2.004925
561,19.422,-99.159,33.6908274115204,236.25122,180.60808257896497,187.40138604837006,50,8.1,62.119328,1.7932267
573,17.380235,-101.056526,33.001421872197476,457.76007,344.73778225907984,348.34485573481453,50,8.1,43.67373,1.6402203
577,19.283,-99.125,32.90196294199333,249.7728,166.77033388149204,174.10440621346817,50,8.1,82.45277,1.9162053
579,19.3753,-99.1483,32.90196294199333,255.21605,175.97459631001715,182.94004085074843,50,8.1,66.03398,1.8197675
592,19.4198,-99.1353,33.6908274115204,208.14847,178.67017624280328,185.5344493042583,50,8.1,62.119328,1.7932267
593,19.49,-98.97,32.823017845092465,201.96704,173.3812744689171,180.44685183307013,50,8.1,70.31418,1.8470429
599,17.051219,-96.722974,24.810286417881752,372.9541,198.09833651164936,204.31091730175035,50,8.1,56.193428,1.7496855
615,19.4653,-99.1047,32.90196294199333,212.88611,180.30339301116567,187.10775914252957,50,8.1,63.24043,1.8009948
629,19.202,-99.049,26.327030834953433,498.52213,154.4240927940036,162.31697519129364,50,8.1,70.17059,1.8461552
643,19.3461,-99.0433,32.90196294199333,226.7218,165.76971864401494,173.1461799154572,50,8.1,82.45277,1.9162053
651,19.373,-99.098,32.823017845092465,211.91898,172.0246240872071,179.1437168653841,50,8.1,83.133446,1.9197757
652,19.33,-99.183,33.001421872197476,367.31436,175.02307414322064,182.02493368366686,50,8.1,53.397434,1.7275203
664,16.77351,-99.4377,33.001421872197476,315.6575,220.95767242437728,226.5442407195522,50,8.1,49.99675,1.6989418
667,19.381,-99.107,32.823017845092465,198.43669,173.35431611852218,180.42094921854425,50,8.1,71.27638,1.8529457
670,16.340486,-98.053706,54.49238102591826,292.47498,208.55650620955004,214.46635233139506,50,8.1,88.529854,1.9470898
674,19.417,-99.025,32.90196294199333,202.45175,170.54985534253345,177.72803143387114,50,8.1,83.133446,1.9197757
680,19.366,-99.119,32.90196294199333,203.67595,173.00744175154097,180.08768670126463,50,8.1,83.133446,1.9197757
683,19.439,-99.084,26.327030834953433,202.7755,176.58293409920176,183.5252914861683,50,8.1,64.749794,1.8112384
687,19.429,-99.058,32.823017845092465,180.0,173.88902720913558,180.93477770660755,50,8.1,71.7285,1.8556918
692,19.425,-99.19,26.327030834953433,313.69501,183.17966053773284,189.88098386810364,50,8.1,51.471672,1.7115682
705,19.345,-99.1297,33.6908274115204,215.83322,172.10038870527137,179.2164718783,50,8.1,82.01234,1.9138792
706,19.371,-99.17,31.57492531477829,281.39624,177.27923910038925,184.1953544908584,50,8.1,56.41606,1.7514027
711,19.4151,-99.1576,38.847097797266784,229.07602,179.93456863106374,186.7523734479618,50,8.1,98.220184,1.9922007
713,19.020738,-102.085089,33.001421872197476,531.96918,455.22765077425095,457.96529784410893,50,8.1,36.417217,1.5613067
714,16.769,-99.633,33.001421872197476,311.88687,236.76042370687176,241.9824337299248,50,8.1,44.479713,1.648162
727,19.4097,-99.145,32.90196294199333,206.64183,178.54995843495283,185.41868206069037,50,8.1,63.24043,1.8009948
728,19.343,-99.203,26.327030834953433,415.6842,177.6181192182723,184.52153336300998,50,8.1,58.60404,1.7679275
739,19.279,-99.0,32.90196294199333,222.16534,156.9783316207356,164.74888952108185,50,8.1,79.700676,1.901462
752,19.389,-99.177,28.63126756125964,296.44852,179.26763756188404,186.10987581807424,50,8.1,51.471672,1.7115682
755,19.343,-99.203,26.327030834953433,415.6842,177.6181192182723,184.52153336300998,50,8.1,58.60404,1.7679275
772,19.415,-99.156,38.847097797266784,229.07602,179.80690576417726,186.6293743237857,50,8.1,98.220184,1.9922007
782,18.989074,-97.377394,33.001421872197476,524.37073,115.48933765259758,125.84827019643812,50,8.1,137.98265,2.1398244
785,19.381,-99.125,32.90196294199333,192.19301,174.69076769570327,181.70543282498232,50,8.1,67.44829,1.8289709
791,19.0,-99.205,27.123360080403284,808.35675,153.29631090850197,161.24440746319266,50,8.1,105.675064,2.0239725
792,19.343,-99.203,26.327030834953433,415.6842,177.6181192182723,184.52153336300998,50,8.1,58.60404,1.7679275
799,15.690144,-93.207362,24.810286417881752,444.97037,609.394082246595,611.4418594414107,50,8.1,19.075691,1.2804803
810,19.043493,-98.191493,29.08658697900481,285.66913,92.9833771184444,105.57418444085111,50,8.1,188.36746,2.2750058
812,19.33,-99.183,33.001421872197476,367.31436,175.02307414322064,182.02493368366686,50,8.1,53.397434,1.7275203
825,19.415,-99.156,38.847097797266784,229.07602,179.80690576417726,186.6293743237857,50,8.1,98.220184,1.9922007
853,16.86225,-99.87147,33.001421872197476,421.18021,250.480763708404,255.42242068374756,50,8.1,46.7921,1.6701726
861,18.9654,-98.259988,25.587519373094974,336.85324,85.93841584885992,99.4254058005879,50,8.1,158.9672,2.2013075
871,16.84851,-99.85157,32.823017845092465,561.67432,249.64334241670394,254.6012537537545,50,8.1,61.166306,1.7865123
873,19.358,-99.171,32.823017845092465,296.19205,176.31195940552394,183.264582037597,50,8.1,55.549408,1.7446795
877,19.271,-99.102,33.6908274115204,225.87505,164.02612252907383,171.47760457833186,50,8.1,81.33166,1.9102596
885,19.366,-99.226,26.327030834953433,453.53766,181.2349381012603,188.0055924396071,50,8.1,61.367565,1.7879388
911,17.60654,-101.46526,33.001421872197476,272.40625,383.4603807755177,386.7064308031417,50,8.1,45.784153,1.6607152
923,19.3161,-99.1059,33.6908274115204,239.35167,167.94623437391922,175.23109781194492,50,8.1,81.33166,1.9102596
929,19.536,-99.261,33.001421872197476,509.01144,197.6175045080456,203.84474015286102,50,8.1,65.815605,1.8183289
941,19.536,-99.261,33.001421872197476,509.01144,197.6175045080456,203.84474015286102,50,8.1,65.815605,1.8183289
967,19.394694,-99.148678,32.823017845092465,232.70119,177.58875514949543,184.49326804939912,50,8.1,66.03398,1.8197675
987,19.415,-99.156,38.847097797266784,229.07602,179.80690576417726,186.6293743237857,50,8.1,98.220184,1.9922007
1001,17.048621,-100.267261,33.001421872197476,328.43289,276.56787074128255,281.05121797702066,50,8.1,37.907887,1.5787296
1011,16.86225,-99.87147,54.49238102591826,421.18021,250.480763708404,255.42242068374756,50,8.1,87.86193,1.9438007
1031,19.501,-99.183,28.63126756125964,229.78658,188.95839661902338,195.46169868501642,50,8.1,61.956245,1.792085
1041,19.438,-99.182,28.63126756125964,277.33841,183.64356251944005,190.32855291529825,50,8.1,53.62251,1.7293471
1046,19.493,-98.973,38.847097797266784,202.80644,173.8461814026977,180.89360073894179,50,8.1,105.29396,2.0224035
1048,20.682656,-103.377486,24.810286417881752,318.98447,650.6868789907608,652.6050984253318,50,8.1,17.854109,1.2517382
1054,19.402,-99.177,31.57492531477829,291.12793,180.32210685292966,187.12579250300956,50,8.1,51.471672,1.7115682
1069,19.434,-99.165,33.6908274115204,245.22865,182.04616489999077,188.78772776532546,50,8.1,62.119328,1.7932267
1104,19.383,-99.168,28.63126756125964,287.5809,178.09588354911693,184.98146863170004,50,8.1,51.471672,1.7115682
1117,19.393,-99.147,33.6908274115204,232.70119,177.32383531411898,184.2382766162037,50,8.1,64.91288,1.8123308
1198,19.4152,-99.1559,32.823017845092465,229.07602,179.81593602047897,186.63807448353347,50,8.1,63.24043,1.8009948
1209,19.475,-99.18,31.57492531477829,256.54367,186.56116214392046,193.14519724934965,50,8.1,61.956245,1.792085
1224,17.377,-100.577,33.001421872197476,583.00543,293.8568024166373,298.080224648551,50,8.1,45.873917,1.6615658
1247,18.27607,-103.34879,33.001421872197476,370.02652,586.9014790360604,589.027457844467,50,8.1,14.550563,1.1628798
1264,17.98,-94.541,44.276666314707946,335.6441,393.39432217128336,396.5590658610688,50,8.1,70.21093,1.8464047
1278,19.057785,-98.215377,33.228586399023605,296.51367,94.96897559197811,107.32709967659488,50,8.1,190.53061,2.2799647
1289,18.989074,-97.377394,33.001421872197476,524.37073,115.48933765259758,125.84827019643812,50,8.1,137.98265,2.1398244
1349,19.431,-99.813,31.324685757468117,307.74146,236.1626571119226,241.39759860894128,50,8.1,47.030895,1.6723832
1367,19.43,-98.95,32.823017845092465,223.32445,166.66027416937152,173.99898558960072,50,8.1,82.45277,1.9162053
1373,17.346,-100.792,33.001421872197476,567.06512,317.6506640177844,321.56172712395255,50,8.1,49.390358,1.6936421
1382,19.3877,-99.1578,28.63126756125964,261.28577,177.70379516790692,184.60400541991882,50,8.1,64.749794,1.8112384
1386,19.33,-99.183,33.001421872197476,367.31436,175.02307414322064,182.02493368366686,50,8.1,53.397434,1.7275203
1393,19.33,-99.183,33.001421872197476,367.31436,175.02307414322064,182.02493368366686,50,8.1,53.397434,1.7275203
1403,19.366,-99.086,32.823017845092465,253.78503,170.55739483870244,177.73526643343757,50,8.1,83.133446,1.9197757
1421,19.536,-99.261,33.001421872197476,509.01144,197.6175045080456,203.84474015286102,50,8.1,65.815605,1.8183289
1427,19.326,-99.182,33.001421872197476,393.42136,174.62988776901,181.64690391585822,50,8.1,56.392548,1.7512217
1436,17.207,-100.758,33.001421872197476,247.09404,319.1517145715509,323.0446051460397,50,8.1,47.428654,1.6760408
1438,17.25267,-99.50587,33.001421872197476,574.36951,192.1729056955867,198.57095881191907,50,8.1,69.243355,1.840378
1459,19.33,-99.183,33.001421872197476,367.31436,175.02307414322064,182.02493368366686,50,8.1,53.397434,1.7275203
1463,19.4152,-99.1561,38.847097797266784,229.07602,179.83085652396073,186.65244964409482,50,8.1,98.220184,1.9922007
1477,19.188,-99.228,33.001421872197476,527.03186,168.02701287883733,175.30851963605465,50,8.1,88.734505,1.9480926
1488,16.866,-99.863,32.526313765263566,604.19836,249.47750691498092,254.43864969087215,50,8.1,55.099094,1.7411444
1491,19.436,-99.128,32.823017845092465,237.56683,179.4911030475514,186.32513537691773,50,8.1,63.24043,1.8009948
1503,19.33,-99.183,33.001421872197476,367.31436,175.02307414322064,182.02493368366686,50,8.1,53.397434,1.7275203
1539,18.113,-94.391,44.276666314707946,299.77307,409.35757713993655,412.3998374901221,50,8.1,70.72266,1.8495586
1555,19.419,-99.126,32.823017845092465,180.0,177.9200125431637,184.81215020490274,50,8.1,67.44829,1.8289709
1575,19.279,-99.008,32.823017845092465,186.07877,157.565132696034,165.3081094245494,50,8.1,81.115,1.9091011
1589,19.39,-99.132,32.823017845092465,185.36667,175.95510527887996,182.9212920184573,50,8.1,67.44829,1.8289709
1626,17.827,-97.727,32.563551389025946,396.59586,57.74186665264077,76.38143206651306,50,8.1,307.56885,2.4879425
1662,17.095,-99.72,33.001421872197476,393.07895,221.71727319656162,227.2851716098495,50,8.1,51.786156,1.7142137
1672,19.416,-99.011,32.63318932972712,194.12999,169.49841993287947,176.719309527122,50,8.1,84.09565,1.9247736
1714,19.406,-99.1,32.823017845092465,180.0,174.93124831423737,181.93664182010554,50,8.1,67.44829,1.8289709
1724,19.083,-102.35,38.847097797266784,449.18433,485.4716221217792,488.0396458132798,50,8.1,55.691677,1.7457902
1772,19.294,-99.104,32.823017845092465,180.0,166.01864205955175,173.38451347019884,50,8.1,83.86709,1.9235916
1781,17.007,-99.456,33.001421872197476,451.33347,204.4265414642738,210.45239569804014,50,8.1,58.611656,1.767984
1817,19.393,-99.147,33.6908274115204,232.70119,177.32383531411898,184.2382766162037,50,8.1,64.91288,1.8123308
