,Lat,Lon,Suelo,Vs30,Distancia_km,Dist_hipocentro,Profundidad,Mw*,PGA_pred,PGA_predlog
263,19.402,-99.177,31.57492531477829,291.12793,279.40417493964077,282.25288833544533,40,6.5,16.514645,1.2178693
267,19.299,-99.21,26.327030834953433,488.52866,267.3983666278045,270.3736053597276,40,6.5,12.192278,1.0860848
269,19.316,-99.106,33.6908274115204,239.35167,272.30295649750883,275.22518074711877,40,6.5,18.690063,1.2716107
270,19.475,-99.18,31.57492531477829,256.54367,287.1900607080212,289.9622923234621,40,6.5,21.756495,1.3375889
274,19.345,-99.13,33.6908274115204,215.83322,274.6537406291186,277.55121552889506,40,6.5,18.736273,1.2726831
275,19.405,-99.125,32.90196294199333,204.74854,281.22636698644806,284.0568067982113,40,6.5,19.468126,1.2893242
280,19.371,-99.17,31.57492531477829,281.39624,276.2657796631421,279.1465224803701,40,6.5,14.697618,1.1672469
282,19.3877,-99.1578,32.823017845092465,261.28577,278.4090361224346,281.2678285809152,40,6.5,14.940073,1.1743528
284,19.493,-99.128,32.90196294199333,180.0,290.5765115925002,293.3167385085045,40,6.5,20.404667,1.3097295
285,19.292,-99.171,29.237753712029193,415.53934,267.7532489082148,270.72458754406557,40,6.5,13.864368,1.1419001
286,19.383,-99.168,28.63126756125964,287.5809,277.61266922757574,280.47957878544275,40,6.5,11.331296,1.0542796
291,19.375,-99.148,32.90196294199333,255.21605,277.33015459011216,280.19995475548444,40,6.5,19.427595,1.288419
303,19.33,-99.183,33.001421872197476,367.31436,271.48885049221906,274.4197440811912,40,6.5,8.995369,0.954019
311,16.340486,-98.053706,54.49238102591826,292.47498,206.89609703809958,210.72730001022344,40,6.5,15.06937,1.1780951
355,19.343,-99.203,26.327030834953433,415.6842,272.3317880692146,275.25370622931786,40,6.5,9.062763,0.9572606
361,19.343,-99.203,26.327030834953433,415.6842,272.3317880692146,275.25370622931786,40,6.5,9.062763,0.9572606
363,19.501,-99.183,28.63126756125964,229.78658,289.9162853714649,292.66269410976975,40,6.5,12.572447,1.0994198
365,19.434,-99.165,33.6908274115204,245.22865,283.1832641178979,285.99433749021523,40,6.5,15.685343,1.195494
370,19.343,-99.203,26.327030834953433,415.6842,272.3317880692146,275.25370622931786,40,6.5,9.062763,0.9572606
377,19.055379,-98.227092,38.847097797266784,354.87314,290.87136759467586,293.60884265702396,40,6.5,18.861572,1.2755779
380,17.272,-100.891,33.001421872197476,375.14438,125.3697518821199,131.59625635626685,40,6.5,16.184397,1.2090966
382,19.431,-99.813,31.324685757468117,307.74146,273.7633530712362,276.6701528622239,40,6.5,11.977694,1.0783732
383,19.33,-99.183,33.001421872197476,367.31436,271.48885049221906,274.4197440811912,40,6.5,8.995369,0.954019
392,17.207,-100.758,33.001421872197476,247.09404,109.22336338650076,116.31742392891788,40,6.5,31.266766,1.495083
400,19.188,-99.228,33.001421872197476,527.03186,254.94671176437697,258.0655456264325,40,6.5,16.083488,1.2063802
412,15.666837,-96.490506,38.847097797266784,498.83792,395.9772774110255,397.9924675491337,40,6.5,-2.3601153,-2.3601153
413,16.284353,-97.820692,38.847097797266784,341.53195,233.40924118307308,236.8118955408659,40,6.5,18.281343,1.2620081
414,15.947684,-97.187204,38.847097797266784,686.479,312.454621255379,315.0045878139592,40,6.5,3.6983619,0.5680094
417,16.83733,-99.64526,33.001421872197476,274.22928,23.01865403672962,46.1503893121461,40,6.5,192.23093,2.2838233
418,19.044223,-98.168466,38.847097797266784,336.14273,293.8744113765502,296.58416960774196,40,6.5,22.966087,1.361087
420,17.535396,-101.262608,33.001421872197476,329.83124,173.8850279013856,178.42646364333305,40,6.5,6.1244354,0.78706604
424,16.654971,-96.729233,33.001421872197476,324.49927,343.78760997719377,346.1068054428157,40,6.5,5.7592573,0.7603665
425,17.969493,-97.865638,33.001421872197476,494.87073,242.65248138798876,245.92727934035344,40,6.5,2.5941668,0.4139979
426,19.493,-98.973,32.823017845092465,202.80644,295.51084539065204,298.20573392122736,40,6.5,18.548447,1.2683076
427,16.26116,-96.57529,33.001421872197476,466.70978,367.65125762037735,369.82083125460235,40,6.5,3.4054904,0.53217965
435,19.431,-99.813,31.324685757468117,307.74146,273.7633530712362,276.6701528622239,40,6.5,11.977694,1.0783732
437,19.492,-98.977,32.823017845092465,202.80644,295.2662493990822,297.96335015266726,40,6.5,17.984566,1.2549
440,16.86225,-99.87147,33.001421872197476,421.18021,13.98309835484348,42.37365973811121,40,6.5,173.7458,2.2399144
441,17.380235,-101.056526,33.001421872197476,457.76007,146.4835022711525,151.84668727905375,40,6.5,24.857094,1.3954504
443,16.01435,-97.43863,38.847097797266784,283.59097,283.7337113967823,286.5393846977978,40,6.5,7.285282,0.86244637
447,18.569078,-98.445409,33.001421872197476,253.38008,233.47591207074774,236.8776087292075,40,6.5,7.012658,0.84588265
450,16.689,-98.398,33.001421872197476,502.34274,159.51914950409747,164.45777287349662,40,6.5,242.82875,2.3853002
452,17.065039,-96.703157,33.001421872197476,348.6579,345.0744851591501,347.3850893574053,40,6.5,6.373141,0.80435354
472,19.393,-99.147,33.6908274115204,232.70119,279.2905780050986,282.14043836788454,40,6.5,12.610469,1.1007313
498,19.294,-99.104,32.823017845092465,180.0,270.0234559986497,272.9700840558443,40,6.5,18.051517,1.2565137
501,19.4473,-99.1,32.823017845092465,206.17137,286.50761540244844,289.2863869655766,40,6.5,18.821186,1.274647
519,19.425,-99.19,26.327030834953433,313.69501,281.52660230602555,284.3540536127014,40,6.5,9.750069,0.98900765
630,19.045439,-98.208468,32.40859099298634,334.21683,291.2482181043177,293.98218406723254,40,6.5,12.2394495,1.0877619
685,16.187519,-95.209239,38.847097797266784,530.66547,518.3607835592112,519.9018195122223,40,6.5,-4.367653,-4.367653
